Date;Year;Month_Num;Month_Name;Quarter;Week;Machine;Process_Step;Total_Pieces;Good_Pieces;Rejected_Pieces;Total_Downtime [sec];Total_Run_Time [sec];Total_Planned [sec];Avg_OEE;Avg_Availability;Avg_Performance;Avg_Quality;Shifts_Run;Scrap_Rate;FPY
21/12/2023;2023;12;Dec;Q4;51;CNC Lathe;2;17;15;2;3594;25206;28800;0.659;0.875;0.853;0.882;1;0.1176;0.8824
22/12/2023;2023;12;Dec;Q4;51;CNC Lathe;2;17;16;1;5335;23465;28800;0.659;0.815;0.859;0.941;1;0.0588;0.9412
23/12/2023;2023;12;Dec;Q4;51;CNC Lathe;2;14;11;3;5013;23787;28800;0.577;0.826;0.889;0.786;1;0.2143;0.7857
24/12/2023;2023;12;Dec;Q4;51;CNC Lathe;2;10;9;1;4271;24529;28800;0.701;0.852;0.914;0.9;1;0.01;0.09
25/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;13;11;2;4317;24483;28800;0.608;0.85;0.845;0.846;1;0.1538;0.8462
26/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;17;12;5;4270;24530;28800;0.53;0.852;0.881;0.706;1;0.2941;0.7059
27/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;13;13;0;4171;24629;28800;0.738;0.855;0.863;1;1;0;1
28/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;15;15;0;3746;25054;28800;0.774;0.87;0.889;1;1;0;1
29/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;13;11;2;3840;24960;28800;0.675;0.867;0.92;0.846;1;0.1538;0.8462
30/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;10;10;0;3177;25623;28800;0.765;0.89;0.86;1;1;0;1
31/12/2023;2023;12;Dec;Q4;52;CNC Lathe;2;13;13;0;2256;26544;28800;0.747;0.922;0.81;1;1;0;1
01/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;14;12;2;5383;23417;28800;0.623;0.813;0.894;0.857;1;0.1429;0.8571
02/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;16;13;3;4917;23883;28800;0.569;0.829;0.845;0.812;1;0.1875;0.8125
03/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;21;19;2;4945;23855;28800;0.678;0.828;0.904;0.905;1;0.0952;0.9048
04/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;13;11;2;3396;25404;28800;0.674;0.882;0.902;0.846;1;0.1538;0.8462
05/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;14;12;2;4143;24657;28800;0.672;0.856;0.915;0.857;1;0.1429;0.8571
06/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;15;14;1;3957;24843;28800;0.699;0.863;0.868;0.933;1;0.0667;0.9333
07/01/2024;2024;1;Jan;Q1;1;CNC Lathe;2;16;13;3;3363;25437;28800;0.63;0.883;0.878;0.812;1;0.1875;0.8125
08/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;16;15;1;4513;24287;28800;0.717;0.843;0.907;0.938;1;0.0625;0.9375
09/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;18;16;2;3757;25043;28800;0.675;0.87;0.873;0.889;1;0.1111;0.8889
10/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;8;7;1;4762;24038;28800;0.614;0.835;0.841;0.875;1;0.0125;0.0875
11/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;9;8;1;3309;25491;28800;0.663;0.885;0.843;0.889;1;0.1111;0.8889
12/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;14;13;1;5657;23143;28800;0.646;0.804;0.866;0.929;1;0.0714;0.9286
13/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;18;16;2;3455;25345;28800;0.637;0.88;0.814;0.889;1;0.1111;0.8889
14/01/2024;2024;1;Jan;Q1;2;CNC Lathe;2;11;9;2;4395;24405;28800;0.591;0.847;0.853;0.818;1;0.1818;0.8182
15/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;7;5;2;4877;23923;28800;0.531;0.831;0.896;0.714;1;0.2857;0.7143
16/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;17;15;2;3729;25071;28800;0.601;0.871;0.783;0.882;1;0.1176;0.8824
17/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;16;14;2;4928;23872;28800;0.66;0.829;0.911;0.875;1;0.0125;0.0875
18/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;12;9;3;3175;25625;28800;0.598;0.89;0.897;0.75;1;0.025;0.075
19/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;12;12;0;5433;23367;28800;0.683;0.811;0.842;1;1;0;1
20/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;12;12;0;4222;24578;28800;0.748;0.853;0.877;1;1;0;1
21/01/2024;2024;1;Jan;Q1;3;CNC Lathe;2;15;13;2;3708;25092;28800;0.648;0.871;0.858;0.867;1;0.1333;0.8667
22/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;13;11;2;3958;24842;28800;0.657;0.863;0.9;0.846;1;0.1538;0.8462
23/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;16;13;3;4891;23909;28800;0.601;0.83;0.892;0.812;1;0.1875;0.8125
24/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;7;7;0;3718;25082;28800;0.705;0.871;0.81;1;1;0;1
25/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;13;13;0;3579;25221;28800;0.769;0.876;0.878;1;1;0;1
26/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;12;11;1;4023;24777;28800;0.671;0.86;0.851;0.917;1;0.0833;0.9167
27/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;14;13;1;3219;25581;28800;0.71;0.888;0.861;0.929;1;0.0714;0.9286
28/01/2024;2024;1;Jan;Q1;4;CNC Lathe;2;14;13;1;5743;23057;28800;0.619;0.801;0.833;0.929;1;0.0714;0.9286
29/01/2024;2024;1;Jan;Q1;5;CNC Lathe;2;17;14;3;3733;25067;28800;0.658;0.87;0.918;0.824;1;0.1765;0.8235
30/01/2024;2024;1;Jan;Q1;5;CNC Lathe;2;10;10;0;4910;23890;28800;0.741;0.83;0.894;1;1;0;1
31/01/2024;2024;1;Jan;Q1;5;CNC Lathe;2;15;12;3;4386;24414;28800;0.565;0.848;0.833;0.8;1;0.02;0.08
01/02/2024;2024;2;Feb;Q1;5;CNC Lathe;2;16;15;1;3381;25419;28800;0.672;0.883;0.812;0.938;1;0.0625;0.9375
02/02/2024;2024;2;Feb;Q1;5;CNC Lathe;2;20;18;2;4205;24595;28800;0.649;0.854;0.845;0.9;1;0.01;0.09
03/02/2024;2024;2;Feb;Q1;5;CNC Lathe;2;14;14;0;4870;23930;28800;0.725;0.831;0.873;1;1;0;1
04/02/2024;2024;2;Feb;Q1;5;CNC Lathe;2;16;15;1;4051;24749;28800;0.698;0.859;0.866;0.938;1;0.0625;0.9375
05/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;10;10;0;5214;23586;28800;0.738;0.819;0.901;1;1;0;1
06/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;9;6;3;5070;23730;28800;0.486;0.824;0.885;0.667;1;0.3333;0.6667
07/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;17;14;3;4984;23816;28800;0.607;0.827;0.891;0.824;1;0.1765;0.8235
08/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;15;14;1;3823;24977;28800;0.704;0.867;0.869;0.933;1;0.0667;0.9333
09/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;18;17;1;3301;25499;28800;0.678;0.885;0.81;0.944;1;0.0556;0.9444
10/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;11;8;3;3693;25107;28800;0.54;0.872;0.851;0.727;1;0.2727;0.7273
11/02/2024;2024;2;Feb;Q1;6;CNC Lathe;2;16;15;1;4375;24425;28800;0.711;0.848;0.894;0.938;1;0.0625;0.9375
12/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;20;19;1;4669;24131;28800;0.682;0.838;0.856;0.95;1;0.005;0.095
13/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;16;14;2;2381;26419;28800;0.703;0.917;0.875;0.875;1;0.0125;0.0875
14/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;16;12;4;4203;24597;28800;0.543;0.854;0.847;0.75;1;0.025;0.075
15/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;15;15;0;4343;24457;28800;0.699;0.849;0.823;1;1;0;1
16/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;11;11;0;3976;24824;28800;0.736;0.862;0.854;1;1;0;1
17/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;19;15;4;5297;23503;28800;0.56;0.816;0.869;0.789;1;0.2105;0.7895
18/02/2024;2024;2;Feb;Q1;7;CNC Lathe;2;13;13;0;4565;24235;28800;0.703;0.841;0.835;1;1;0;1
19/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;16;16;0;5313;23487;28800;0.693;0.816;0.85;1;1;0;1
20/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;11;10;1;4028;24772;28800;0.646;0.86;0.826;0.909;1;0.0909;0.9091
21/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;12;10;2;4999;23801;28800;0.617;0.826;0.896;0.833;1;0.1667;0.8333
22/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;19;17;2;5587;23213;28800;0.611;0.806;0.848;0.895;1;0.1053;0.8947
23/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;14;9;5;5314;23486;28800;0.476;0.815;0.908;0.643;1;0.3571;0.6429
24/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;19;16;3;3290;25510;28800;0.679;0.886;0.91;0.842;1;0.1579;0.8421
25/02/2024;2024;2;Feb;Q1;8;CNC Lathe;2;15;15;0;3996;24804;28800;0.737;0.861;0.855;1;1;0;1
26/02/2024;2024;2;Feb;Q1;9;CNC Lathe;2;10;6;4;3919;24881;28800;0.427;0.864;0.823;0.6;1;0.04;0.06
27/02/2024;2024;2;Feb;Q1;9;CNC Lathe;2;17;16;1;4622;24178;28800;0.621;0.84;0.786;0.941;1;0.0588;0.9412
28/02/2024;2024;2;Feb;Q1;9;CNC Lathe;2;13;12;1;4788;24012;28800;0.621;0.834;0.807;0.923;1;0.0769;0.9231
29/02/2024;2024;2;Feb;Q1;9;CNC Lathe;2;17;15;2;3504;25296;28800;0.628;0.878;0.811;0.882;1;0.1176;0.8824
01/03/2024;2024;3;Mar;Q1;9;CNC Lathe;2;15;14;1;4267;24533;28800;0.72;0.852;0.905;0.933;1;0.0667;0.9333
02/03/2024;2024;3;Mar;Q1;9;CNC Lathe;2;11;11;0;2509;26291;28800;0.787;0.913;0.862;1;1;0;1
03/03/2024;2024;3;Mar;Q1;9;CNC Lathe;2;15;15;0;5424;23376;28800;0.707;0.812;0.871;1;1;0;1
04/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;21;19;2;3779;25021;28800;0.615;0.869;0.782;0.905;1;0.0952;0.9048
05/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;16;13;3;4257;24543;28800;0.566;0.852;0.817;0.812;1;0.1875;0.8125
06/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;15;13;2;3949;24851;28800;0.664;0.863;0.888;0.867;1;0.1333;0.8667
07/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;18;11;7;5175;23625;28800;0.435;0.82;0.868;0.611;1;0.3889;0.6111
08/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;16;15;1;1821;26979;28800;0.749;0.937;0.853;0.938;1;0.0625;0.9375
09/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;16;15;1;4196;24604;28800;0.703;0.854;0.877;0.938;1;0.0625;0.9375
10/03/2024;2024;3;Mar;Q1;10;CNC Lathe;2;12;12;0;4121;24679;28800;0.783;0.857;0.914;1;1;0;1
11/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;16;16;0;3828;24972;28800;0.737;0.867;0.85;1;1;0;1
12/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;18;17;1;5663;23137;28800;0.653;0.803;0.86;0.944;1;0.0556;0.9444
13/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;13;11;2;3463;25337;28800;0.644;0.88;0.865;0.846;1;0.1538;0.8462
14/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;19;15;4;4860;23940;28800;0.617;0.831;0.94;0.789;1;0.2105;0.7895
15/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;15;11;4;4510;24290;28800;0.486;0.843;0.786;0.733;1;0.2667;0.7333
16/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;13;13;0;5272;23528;28800;0.72;0.817;0.881;1;1;0;1
17/03/2024;2024;3;Mar;Q1;11;CNC Lathe;2;18;15;3;3648;25152;28800;0.622;0.873;0.854;0.833;1;0.1667;0.8333
18/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;14;13;1;3593;25207;28800;0.713;0.875;0.877;0.929;1;0.0714;0.9286
19/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;17;17;0;5133;23667;28800;0.687;0.822;0.835;1;1;0;1
20/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;14;11;3;4568;24232;28800;0.566;0.841;0.856;0.786;1;0.2143;0.7857
21/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;15;13;2;2909;25891;28800;0.688;0.899;0.882;0.867;1;0.1333;0.8667
22/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;16;16;0;3756;25044;28800;0.839;0.87;0.965;1;1;0;1
23/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;16;15;1;4535;24265;28800;0.7;0.843;0.886;0.938;1;0.0625;0.9375
24/03/2024;2024;3;Mar;Q1;12;CNC Lathe;2;10;10;0;4915;23885;28800;0.687;0.829;0.829;1;1;0;1
25/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;12;10;2;3638;25162;28800;0.614;0.874;0.843;0.833;1;0.1667;0.8333
26/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;18;16;2;1756;27044;28800;0.703;0.939;0.842;0.889;1;0.1111;0.8889
27/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;15;10;5;4650;24150;28800;0.445;0.839;0.796;0.667;1;0.3333;0.6667
28/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;14;14;0;3182;25618;28800;0.753;0.89;0.847;1;1;0;1
29/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;11;10;1;2511;26289;28800;0.733;0.913;0.883;0.909;1;0.0909;0.9091
30/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;12;11;1;1825;26975;28800;0.699;0.937;0.814;0.917;1;0.0833;0.9167
31/03/2024;2024;3;Mar;Q1;13;CNC Lathe;2;10;9;1;4895;23905;28800;0.668;0.83;0.894;0.9;1;0.01;0.09
01/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;15;14;1;4318;24482;28800;0.694;0.85;0.875;0.933;1;0.0667;0.9333
02/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;13;11;2;4020;24780;28800;0.606;0.86;0.833;0.846;1;0.1538;0.8462
03/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;12;9;3;5379;23421;28800;0.52;0.813;0.853;0.75;1;0.025;0.075
04/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;15;11;4;4747;24053;28800;0.559;0.835;0.913;0.733;1;0.2667;0.7333
05/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;16;13;3;5571;23229;28800;0.579;0.807;0.883;0.812;1;0.1875;0.8125
06/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;21;17;4;3037;25763;28800;0.622;0.895;0.858;0.81;1;0.1905;0.8095
07/04/2024;2024;4;Apr;Q2;14;CNC Lathe;2;11;10;1;4181;24619;28800;0.66;0.855;0.85;0.909;1;0.0909;0.9091
08/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;18;15;3;2849;25951;28800;0.646;0.901;0.861;0.833;1;0.1667;0.8333
09/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;18;17;1;4017;24783;28800;0.683;0.861;0.84;0.944;1;0.0556;0.9444
10/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;13;12;1;4001;24799;28800;0.625;0.861;0.786;0.923;1;0.0769;0.9231
11/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;16;15;1;4738;24062;28800;0.727;0.835;0.928;0.938;1;0.0625;0.9375
12/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;14;13;1;4248;24552;28800;0.683;0.852;0.863;0.929;1;0.0714;0.9286
13/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;15;14;1;4735;24065;28800;0.68;0.836;0.872;0.933;1;0.0667;0.9333
14/04/2024;2024;4;Apr;Q2;15;CNC Lathe;2;19;14;5;4802;23998;28800;0.526;0.833;0.856;0.737;1;0.2632;0.7368
15/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;17;16;1;6024;22776;28800;0.62;0.791;0.833;0.941;1;0.0588;0.9412
16/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;16;16;0;3944;24856;28800;0.735;0.863;0.852;1;1;0;1
17/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;14;13;1;3418;25382;28800;0.657;0.881;0.803;0.929;1;0.0714;0.9286
18/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;11;11;0;4417;24383;28800;0.793;0.847;0.936;1;1;0;1
19/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;14;14;0;3534;25266;28800;0.716;0.877;0.816;1;1;0;1
20/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;18;17;1;5458;23342;28800;0.63;0.81;0.823;0.944;1;0.0556;0.9444
21/04/2024;2024;4;Apr;Q2;16;CNC Lathe;2;11;10;1;3971;24829;28800;0.661;0.862;0.843;0.909;1;0.0909;0.9091
22/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;12;11;1;3734;25066;28800;0.72;0.87;0.902;0.917;1;0.0833;0.9167
23/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;15;12;3;3813;24987;28800;0.596;0.868;0.858;0.8;1;0.02;0.08
24/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;12;10;2;4815;23985;28800;0.566;0.833;0.816;0.833;1;0.1667;0.8333
25/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;13;12;1;4077;24723;28800;0.714;0.858;0.901;0.923;1;0.0769;0.9231
26/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;14;13;1;3670;25130;28800;0.716;0.873;0.883;0.929;1;0.0714;0.9286
27/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;11;10;1;5612;23188;28800;0.642;0.805;0.876;0.909;1;0.0909;0.9091
28/04/2024;2024;4;Apr;Q2;17;CNC Lathe;2;12;10;2;3489;25311;28800;0.646;0.879;0.883;0.833;1;0.1667;0.8333
29/04/2024;2024;4;Apr;Q2;18;CNC Lathe;2;17;17;0;4240;24560;28800;0.802;0.853;0.94;1;1;0;1
30/04/2024;2024;4;Apr;Q2;18;CNC Lathe;2;11;11;0;4759;24041;28800;0.779;0.835;0.933;1;1;0;1
01/05/2024;2024;5;May;Q2;18;CNC Lathe;2;11;9;2;2836;25964;28800;0.615;0.902;0.834;0.818;1;0.1818;0.8182
02/05/2024;2024;5;May;Q2;18;CNC Lathe;2;13;12;1;4614;24186;28800;0.708;0.84;0.914;0.923;1;0.0769;0.9231
03/05/2024;2024;5;May;Q2;18;CNC Lathe;2;17;17;0;3322;25478;28800;0.771;0.885;0.871;1;1;0;1
04/05/2024;2024;5;May;Q2;18;CNC Lathe;2;14;13;1;4903;23897;28800;0.674;0.83;0.875;0.929;1;0.0714;0.9286
05/05/2024;2024;5;May;Q2;18;CNC Lathe;2;14;11;3;3399;25401;28800;0.554;0.882;0.8;0.786;1;0.2143;0.7857
06/05/2024;2024;5;May;Q2;19;CNC Lathe;2;15;12;3;4793;24007;28800;0.568;0.834;0.852;0.8;1;0.02;0.08
07/05/2024;2024;5;May;Q2;19;CNC Lathe;2;10;9;1;5141;23659;28800;0.614;0.821;0.83;0.9;1;0.01;0.09
08/05/2024;2024;5;May;Q2;19;CNC Lathe;2;16;15;1;4935;23865;28800;0.689;0.829;0.886;0.938;1;0.0625;0.9375
09/05/2024;2024;5;May;Q2;19;CNC Lathe;2;16;14;2;4422;24378;28800;0.663;0.846;0.895;0.875;1;0.0125;0.0875
10/05/2024;2024;5;May;Q2;19;CNC Lathe;2;14;10;4;4015;24785;28800;0.484;0.861;0.787;0.714;1;0.2857;0.7143
11/05/2024;2024;5;May;Q2;19;CNC Lathe;2;18;13;5;3725;25075;28800;0.539;0.871;0.857;0.722;1;0.2778;0.7222
12/05/2024;2024;5;May;Q2;19;CNC Lathe;2;12;12;0;5448;23352;28800;0.727;0.811;0.897;1;1;0;1
13/05/2024;2024;5;May;Q2;20;CNC Lathe;2;18;15;3;3621;25179;28800;0.62;0.874;0.852;0.833;1;0.1667;0.8333
14/05/2024;2024;5;May;Q2;20;CNC Lathe;2;15;14;1;3337;25463;28800;0.729;0.884;0.883;0.933;1;0.0667;0.9333
15/05/2024;2024;5;May;Q2;20;CNC Lathe;2;14;13;1;4770;24030;28800;0.674;0.834;0.87;0.929;1;0.0714;0.9286
16/05/2024;2024;5;May;Q2;20;CNC Lathe;2;15;13;2;3540;25260;28800;0.661;0.877;0.87;0.867;1;0.1333;0.8667
17/05/2024;2024;5;May;Q2;20;CNC Lathe;2;15;14;1;3410;25390;28800;0.698;0.882;0.849;0.933;1;0.0667;0.9333
18/05/2024;2024;5;May;Q2;20;CNC Lathe;2;18;14;4;2994;25806;28800;0.569;0.896;0.816;0.778;1;0.2222;0.7778
19/05/2024;2024;5;May;Q2;20;CNC Lathe;2;12;12;0;3803;24997;28800;0.711;0.868;0.82;1;1;0;1
20/05/2024;2024;5;May;Q2;21;CNC Lathe;2;13;12;1;4140;24660;28800;0.697;0.856;0.882;0.923;1;0.0769;0.9231
21/05/2024;2024;5;May;Q2;21;CNC Lathe;2;18;14;4;4415;24385;28800;0.565;0.847;0.859;0.778;1;0.2222;0.7778
22/05/2024;2024;5;May;Q2;21;CNC Lathe;2;13;10;3;5011;23789;28800;0.542;0.826;0.853;0.769;1;0.2308;0.7692
23/05/2024;2024;5;May;Q2;21;CNC Lathe;2;17;16;1;4654;24146;28800;0.666;0.838;0.843;0.941;1;0.0588;0.9412
24/05/2024;2024;5;May;Q2;21;CNC Lathe;2;20;18;2;4049;24751;28800;0.656;0.859;0.848;0.9;1;0.01;0.09
25/05/2024;2024;5;May;Q2;21;CNC Lathe;2;14;12;2;4043;24757;28800;0.659;0.86;0.894;0.857;1;0.1429;0.8571
26/05/2024;2024;5;May;Q2;21;CNC Lathe;2;17;16;1;4639;24161;28800;0.668;0.839;0.846;0.941;1;0.0588;0.9412
27/05/2024;2024;5;May;Q2;22;CNC Lathe;2;12;9;3;5281;23519;28800;0.497;0.817;0.812;0.75;1;0.025;0.075
28/05/2024;2024;5;May;Q2;22;CNC Lathe;2;17;13;4;4316;24484;28800;0.574;0.85;0.884;0.765;1;0.2353;0.7647
29/05/2024;2024;5;May;Q2;22;CNC Lathe;2;16;15;1;3815;24985;28800;0.692;0.868;0.851;0.938;1;0.0625;0.9375
30/05/2024;2024;5;May;Q2;22;CNC Lathe;2;16;16;0;3374;25426;28800;0.758;0.883;0.859;1;1;0;1
31/05/2024;2024;5;May;Q2;22;CNC Lathe;2;13;13;0;2993;25807;28800;0.818;0.896;0.913;1;1;0;1
01/06/2024;2024;6;Jun;Q2;22;CNC Lathe;2;11;8;3;4771;24029;28800;0.52;0.834;0.857;0.727;1;0.2727;0.7273
02/06/2024;2024;6;Jun;Q2;22;CNC Lathe;2;16;15;1;4697;24103;28800;0.681;0.837;0.868;0.938;1;0.0625;0.9375
03/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;9;8;1;4696;24104;28800;0.608;0.837;0.818;0.889;1;0.1111;0.8889
04/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;14;13;1;4102;24698;28800;0.677;0.858;0.85;0.929;1;0.0714;0.9286
05/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;18;16;2;5395;23405;28800;0.635;0.813;0.879;0.889;1;0.1111;0.8889
06/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;16;16;0;3802;24998;28800;0.698;0.868;0.805;1;1;0;1
07/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;20;19;1;5014;23786;28800;0.679;0.826;0.865;0.95;1;0.005;0.095
08/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;18;14;4;4177;24623;28800;0.573;0.855;0.861;0.778;1;0.2222;0.7778
09/06/2024;2024;6;Jun;Q2;23;CNC Lathe;2;13;10;3;3698;25102;28800;0.576;0.872;0.859;0.769;1;0.2308;0.7692
10/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;15;13;2;4709;24091;28800;0.648;0.836;0.894;0.867;1;0.1333;0.8667
11/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;15;15;0;4555;24245;28800;0.732;0.842;0.869;1;1;0;1
12/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;11;10;1;4510;24290;28800;0.697;0.843;0.909;0.909;1;0.0909;0.9091
13/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;12;11;1;4278;24522;28800;0.643;0.851;0.824;0.917;1;0.0833;0.9167
14/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;13;12;1;4178;24622;28800;0.681;0.855;0.863;0.923;1;0.0769;0.9231
15/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;9;7;2;6221;22579;28800;0.525;0.784;0.861;0.778;1;0.2222;0.7778
16/06/2024;2024;6;Jun;Q2;24;CNC Lathe;2;15;13;2;5207;23593;28800;0.583;0.819;0.821;0.867;1;0.1333;0.8667
17/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;14;14;0;4819;23981;28800;0.742;0.833;0.891;1;1;0;1
18/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;10;8;2;4304;24496;28800;0.638;0.851;0.938;0.8;1;0.02;0.08
19/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;16;12;4;5058;23742;28800;0.53;0.824;0.857;0.75;1;0.025;0.075
20/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;17;17;0;4646;24154;28800;0.734;0.839;0.875;1;1;0;1
21/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;16;14;2;4232;24568;28800;0.643;0.853;0.861;0.875;1;0.0125;0.0875
22/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;14;13;1;3954;24846;28800;0.668;0.863;0.834;0.929;1;0.0714;0.9286
23/06/2024;2024;6;Jun;Q2;25;CNC Lathe;2;17;16;1;4142;24658;28800;0.641;0.856;0.796;0.941;1;0.0588;0.9412
24/06/2024;2024;6;Jun;Q2;26;CNC Lathe;2;17;16;1;1540;27260;28800;0.743;0.947;0.834;0.941;1;0.0588;0.9412
25/06/2024;2024;6;Jun;Q2;26;CNC Lathe;2;16;14;2;4387;24413;28800;0.601;0.848;0.81;0.875;1;0.0125;0.0875
26/06/2024;2024;6;Jun;Q2;26;CNC Lathe;2;13;10;3;3799;25001;28800;0.612;0.868;0.916;0.769;1;0.2308;0.7692
27/06/2024;2024;6;Jun;Q2;26;CNC Lathe;2;16;14;2;5551;23249;28800;0.603;0.807;0.854;0.875;1;0.0125;0.0875
